state_id,phase,proof_id,proof_action,proof_concepts,semantic_type,target_domain,iteration,checkpoint_sha256,attention_mass,structural_mass,matched_random_mass,excess_over_structural,excess_over_random,auprc,rank_percentile,top_k_recall,target_count,node_attention_convention,target_lineage_sha256,base_kg_manifest_sha256,evidence_manifest_sha256
e9cae6ed68f487bd,late,proof:e9cae6ed68f487bd:2e440c9699001a494b9c0d0d,22,mandatory_block,CompletionCell,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428846643897,0.02857142857142857,0.028124999998170613,2.752153262230994e-10,0.0004464288484732834,0.3333333333333333,0.9428571428571428,0.0,1,incoming_final_layer_mean_head_attention_mass,5ce528bbbd1718faf86bf39a317dc8acb3c1c74c5d9eff4a315bc474ace7bd30,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
e9cae6ed68f487bd,late,proof:e9cae6ed68f487bd:2e440c9699001a494b9c0d0d,22,mandatory_block,ForcedResponse,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428846643897,0.02857142857142857,0.028348214305160397,2.752153262230994e-10,0.00022321454148349976,0.3333333333333333,0.9428571428571428,0.0,1,incoming_final_layer_mean_head_attention_mass,5ce528bbbd1718faf86bf39a317dc8acb3c1c74c5d9eff4a315bc474ace7bd30,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
e9cae6ed68f487bd,late,proof:e9cae6ed68f487bd:2e440c9699001a494b9c0d0d,22,mandatory_block,BlockingMove,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428846643897,0.02857142857142857,0.02723214286500683,2.752153262230994e-10,0.0013392859816370659,0.3333333333333333,0.9428571428571428,0.0,1,incoming_final_layer_mean_head_attention_mass,5ce528bbbd1718faf86bf39a317dc8acb3c1c74c5d9eff4a315bc474ace7bd30,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
e9cae6ed68f487bd,late,proof:e9cae6ed68f487bd:2e440c9699001a494b9c0d0d,22,mandatory_block,ProofSupportedGeometry,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.024728529596055867,0.025,0.027004687695863207,-0.00027147040394413444,-0.00227615809980734,0.025232024446523286,0.3904109589041096,0.0,6,incoming_final_layer_mean_head_attention_mass,5ce528bbbd1718faf86bf39a317dc8acb3c1c74c5d9eff4a315bc474ace7bd30,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8aad5b2f419c6072,late,proof:8aad5b2f419c6072:14456de8421d112d4c41706a,22,immediate_win|winning_line,WinningThreat,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.024886230505977092,0.025,0.028205906795611344,-0.00011376949402290906,-0.003319676289634251,0.025529768588524477,0.4063926940639269,0.0,6,incoming_final_layer_mean_head_attention_mass,5e22cbf36fb09b1d48057a29087a044b900041c156543fac24e903de13127820,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8aad5b2f419c6072,late,proof:8aad5b2f419c6072:14456de8421d112d4c41706a,22,immediate_win|winning_line,TacticalLineWindow,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.024886230505977092,0.025,0.02613522898506239,-0.00011376949402290906,-0.001248998479085297,0.025529768588524477,0.4063926940639269,0.0,6,incoming_final_layer_mean_head_attention_mass,5e22cbf36fb09b1d48057a29087a044b900041c156543fac24e903de13127820,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8aad5b2f419c6072,late,proof:8aad5b2f419c6072:14456de8421d112d4c41706a,22,immediate_win|winning_line,CompletionCell,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428727662686,0.02857142857142857,0.02767857145186637,1.5623411592224912e-10,0.0008928572757963167,0.2,0.8857142857142857,0.0,1,incoming_final_layer_mean_head_attention_mass,5e22cbf36fb09b1d48057a29087a044b900041c156543fac24e903de13127820,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8aad5b2f419c6072,late,proof:8aad5b2f419c6072:14456de8421d112d4c41706a,22,immediate_win|winning_line,ProofSupportedGeometry,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.024886230505977092,0.025,0.026687265356343016,-0.00011376949402290906,-0.0018010348503659235,0.025529768588524477,0.4063926940639269,0.0,6,incoming_final_layer_mean_head_attention_mass,5e22cbf36fb09b1d48057a29087a044b900041c156543fac24e903de13127820,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8aad5b2f419c6072,late,proof:8aad5b2f419c6072:5caca5b7e3e9d53bffe21614,2,simple_fork,WinningThreat,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.07822317177392028,0.07857142857142857,0.08105464803446527,-0.00034825679750828675,-0.002831476260544988,0.08704647993822433,0.45383054287163876,0.1111111111111111,18,incoming_final_layer_mean_head_attention_mass,5c053b8cb2e314be2d890df96a1a575a0584632f40ccd9a9c696bc39d38d7a1e,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8aad5b2f419c6072,late,proof:8aad5b2f419c6072:5caca5b7e3e9d53bffe21614,2,simple_fork,TacticalLineWindow,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.05345765882119692,0.05357142857142857,0.055093165007478864,-0.00011376975023164732,-0.0016355061862819431,0.07334852088177382,0.4828767123287671,0.08333333333333333,12,incoming_final_layer_mean_head_attention_mass,5c053b8cb2e314be2d890df96a1a575a0584632f40ccd9a9c696bc39d38d7a1e,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
