state_id,phase,iteration,checkpoint_sha256,certified_supporting_mass_A,derived_structural_nonproof_mass_B,matched_random_nonproof_mass_C,A_minus_B,A_minus_C,region_size,base_kg_manifest_sha256,evidence_manifest_sha256
bac2b3a89002d2a2,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.1035747519964141,0.1714285713190935,0.11789146276378751,-0.0678538193226794,-0.014316710767373411,24,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
44564f38d84c578b,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05360421537398798,0.08571428561393095,0.05357379896413941,-0.032110070239942966,3.0416409848570136e-05,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
60ac7ed07a88c8b5,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.049973396767982445,0.08571428575533993,0.05000165564939459,-0.035740888987357486,-2.8258881412147885e-05,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
624b9c4f6e51f9fa,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.10003145262600666,0.17142857151980304,0.10706356343790015,-0.07139711889379638,-0.007032110811893491,24,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
3b961a569be80755,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.024992204002496368,0.04285714289819708,0.021426818221045536,-0.017864938895700712,0.003565385781450832,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
5fb8d2642e68cf72,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.10000104351235238,0.171428571346463,0.10359642809350747,-0.07142752783411062,-0.0035953845811550894,24,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
499e4e4687fe7f82,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.024984903271702743,0.04285714287538918,0.025016940236098826,-0.017872239603686436,-3.2036964396083e-05,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
18ee6c5df8159acb,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05002402048293055,0.08571428575533993,0.0500193835608754,-0.03569026527240938,4.636922055149817e-06,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
6f26e2f61472d2ba,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.02499592125548479,0.042857142895916286,0.028594982543487354,-0.017861221640431496,-0.0035990612880025634,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
a1b85cd1b385605f,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.09999424502786237,0.17142857127347771,0.11786465107310569,-0.07143432624561534,-0.017870406045243314,24,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
c6d589ffd6239ce1,mid,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.024993390237375075,0.042857142891354706,0.0321750593229397,-0.01786375265397963,-0.0071816690855646265,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
adac1ce9ac05888c,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05357208935144781,0.08571428574621677,0.06070499087151326,-0.03214219639476896,-0.007132901520065446,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
30a0e035ac98894a,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.053555887947030874,0.08571428581464047,0.053545541432180675,-0.032158397867609594,1.0346514850198552e-05,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
298e329d46985be6,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05357208917468638,0.08571428571884729,0.05000076853004953,-0.03214219654416091,0.0035713206446368467,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
db46035c8bb13484,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05355588799263344,0.08571428588762575,0.06071034559751159,-0.032158397894992315,-0.0071544576048781505,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
868e275bc02ed9aa,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.049955910449529864,0.08571428581464047,0.05357616220088279,-0.0357583753651106,-0.003620251751352929,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
33ddae0fd74c1095,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05356481871377214,0.08571428576446309,0.05713552702902102,-0.03214946705069095,-0.0035707083152488814,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
461699d7bb412c04,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05357208919654356,0.08571428566866991,0.0536118143618044,-0.03214219647212635,-3.9725165260837136e-05,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
071ab07e1e38a628,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05355588795651597,0.08571428591499523,0.05713503379448937,-0.032158397958479266,-0.003579145837973405,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
42accf704c38cba0,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.053572089423672406,0.08571428569147782,0.057164170737467664,-0.032142196267805415,-0.0035920813137952576,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
c10ec77ff32ffa91,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.028571428544059092,0.042857142895916286,0.02496813181385708,-0.014285714351857194,0.0036032967302020123,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
54793d67d9944eb8,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.053572089452182635,0.08571428573709361,0.053554560843736616,-0.032142196284910975,1.7528608446018556e-05,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8f08729d2995a817,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.02503239967724132,0.042857142816088635,0.02501813479564411,-0.017824743138847316,1.4264881597208373e-05,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
07e3a9d289c6178d,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.10003624210931847,0.17142857140120196,0.09999783511140552,-0.0713923292918835,3.8406997912951435e-05,24,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
7102b379fd198e9c,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.07502309320758167,0.12857142843458116,0.07493638063654688,-0.05354833522699949,8.671257103479157e-05,18,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
d722ebf1d24090c6,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.049985256969391066,0.08571428574621677,0.053557770346685414,-0.035729028776825704,-0.003572513377294348,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
8ce9f2f52718d991,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.05000568837992025,0.08571428575077836,0.05001014989402045,-0.03570859737085811,-4.4615141002041225e-06,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
bf37710c7cf719ac,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.02499645945349654,0.042857142895916286,0.02141692555185342,-0.017860683442419745,0.0035795339016431206,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
2180a713bbe5e4f3,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.04998583796035795,0.08571428566410834,0.05359973739355818,-0.03572844770375039,-0.0036138994332002294,12,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
e935be4a08f19bb3,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.0821463752421975,0.1285714283866846,0.08213125679016411,-0.04642505314448708,1.511845203339135e-05,18,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
e70a019fe84490e1,late,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.028571428797987044,0.042857142877669965,0.024980817640723255,-0.014285714079682921,0.0035906111572637893,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
9e3b391509c72b22,mid,0,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,0.024993047091585136,0.042857142811527055,0.0285693701052566,-0.01786409571994192,-0.0035763230136714626,6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
