run_id,model_type,checkpoint,state_id,solver_value,num_optimal_actions,num_valid_proofs,concept,relation,policy_top1_correct,policy_optimal_mass,policy_entropy,value_prediction,value_error,graph_critical_mass,graph_best_valid_proof_mass,graph_precision_at_k,graph_recall_at_k,graph_auprc,random_critical_mass,structural_critical_mass,per_head_metrics_json,mcts_selected_optimal,mcts_optimal_mass,mcts_entropy,search_gain_optimal_mass,mcts_value_convention_version,q_perspective,semantic_view,policy_logit_contribution,channel_output_norm
h1_mvp_seed7,han,results/han/model.pt,43ecccd1b28949ef,1,2,3,immediate_win,vertical,0,0.3791872262954712,1.606951653124643,0.011722280643880367,0.9882777193561196,0.01841939320746232,0.01841939320746232,0.0,0.0,0.012522825263370004,0.02097607017083246,0.019047619047619046,{},1,0.8999999761581421,1.054185205470874,0.5208127498626709,2,player_who_selects_action_at_parent,vertical,-0.034791700541973114,6.626278877258301
h1_mvp_seed7,han,results/han/model.pt,fddff2137127f8fb,1,2,4,mandatory_block,diagonal_down,0,0.20177523791790009,2.3004480426757197,-0.07527658343315125,1.0752765834331512,0.055003735816920384,0.08713520951413772,0.046875,0.046875,0.06781098474960894,0.055467632148212154,0.055357142857142855,{},1,0.9199999570846558,0.48602677945584677,0.7182247042655945,2,player_who_selects_action_at_parent,diagonal_down,-0.08746287226676941,8.042913436889648
h1_mvp_seed7,han,results/han/model.pt,edb1eb4a5268aa95,1,1,2,immediate_win,diagonal_down,0,0.12082574516534805,2.077347871004103,-0.07481981068849564,1.0748198106884956,0.020783238981990266,0.022764818235005032,0.0,0.0,0.03136604893750101,0.021886480144738867,0.02095238095238095,{},1,0.8600000143051147,0.6773908846716761,0.7391742467880249,2,player_who_selects_action_at_parent,diagonal_down,-0.11146911978721619,8.01703929901123
h1_mvp_seed7,han,results/han/model.pt,238b9f777d66eb79,1,3,3,immediate_win,vertical,0,0.27207040786743164,2.2966644844648534,-0.07521116733551025,1.0752111673355103,0.0186192370184073,0.0186192370184073,0.0,0.0,0.013964496324083014,0.02223925133757755,0.019047619047619046,{},1,0.8600000143051147,0.6773908846716761,0.5879296064376831,2,player_who_selects_action_at_parent,vertical,-0.03451047092676163,9.305192947387695
h1_mvp_seed7,han,results/han/model.pt,6d2d4c3c5deea829,1,2,3,immediate_win,horizontal,0,0.32599136233329773,1.7837668661966404,-0.07542572915554047,1.0754257291555405,0.01900546791369819,0.019076346404149246,0.0,0.0,0.017279654118539746,0.022313166543991507,0.019047619047619046,{},1,0.8999999761581421,1.0801318544974086,0.574008584022522,2,player_who_selects_action_at_parent,horizontal,-0.0675245001912117,9.206230163574219
h1_mvp_seed7,han,results/han/model.pt,da28d68b75d8c28e,1,1,1,immediate_win,diagonal_down,0,0.14698152244091034,1.9449964323266165,0.014799170196056366,0.9852008298039436,0.028571427832452614,0.028571427832452614,0.0,0.0,0.09559223042489566,0.02079650549303473,0.02857142857142857,{},1,0.8799999952316284,0.5819361239282365,0.7330184578895569,2,player_who_selects_action_at_parent,diagonal_down,-0.04276140779256821,5.939512729644775
h1_mvp_seed7,han,results/han/model.pt,6dfc9aa7895ca984,0,1,1,mandatory_block,vertical,0,0.11066381633281708,2.194825736678307,0.015614327974617481,0.015614327974617481,0.019183187526446568,0.019183187526446568,0.0,0.0,0.018718748282797043,0.022839798612285238,0.019047619047619046,{},1,0.11999999731779099,2.1931921516577804,0.009336180984973907,2,player_who_selects_action_at_parent,vertical,-0.012173550203442574,6.462493419647217
h1_mvp_seed7,han,results/han/model.pt,af49a5487217a88a,1,3,3,immediate_win,vertical,0,0.4861343801021576,1.7909177363888689,-0.07519147545099258,1.0751914754509926,0.01876115687121757,0.01876115687121757,0.0,0.0,0.015242564867714239,0.022618280003851243,0.019047619047619046,{},1,0.9399999380111694,0.4860267794558468,0.45386555790901184,2,player_who_selects_action_at_parent,vertical,-0.028960879892110825,9.39269733428955
h1_mvp_seed7,han,results/han/model.pt,bfbc69d977ea9925,1,6,6,simple_fork,horizontal,0,0.5798313021659851,2.2977770381427023,-0.0750931054353714,1.0750931054353714,0.04466165416986231,0.04466165416986231,0.0,0.0,0.03357345129894132,0.053987703082200446,0.04523809523809524,{},1,0.9399999380111694,0.7723805373093545,0.3601686358451843,2,player_who_selects_action_at_parent,horizontal,-0.07935363799333572,9.133589744567871
h1_mvp_seed7,han,results/han/model.pt,33d68d594543e999,1,2,2,immediate_win,vertical,0,0.20318639278411865,2.301128485184623,-0.07524996995925903,1.075249969959259,0.019186987922132068,0.019186987922132068,0.0,0.0,0.01895064385210623,0.022730753601533392,0.019047619047619046,{},1,0.9399999976158142,0.6114367545158262,0.7368136048316956,2,player_who_selects_action_at_parent,vertical,-0.036553993821144104,9.317255973815918
