policy_loss,value_loss,total_loss,policy_entropy,iteration,selfplay_games_seen,optimizer_updates,replay_size,positions_seen,update_in_iteration,selfplay_seconds,training_seconds,iteration_seconds
3.1181273460388184,0.5716034770011902,3.6897308826446533,3.379453659057617,6,120,48,1363,1363,4,147.58259117399984,1.1941715220000333,148.77690708699993
3.1746726036071777,0.8753668069839478,4.050039291381836,3.3445777893066406,6,120,48,1363,1363,5,147.58259117399984,1.1941715220000333,148.77691029800008
3.269519090652466,0.7178137898445129,3.987332820892334,3.317150354385376,6,120,48,1363,1363,6,147.58259117399984,1.1941715220000333,148.77691368800015
3.14864182472229,0.5985982418060303,3.7472400665283203,3.2980892658233643,6,120,48,1363,1363,7,147.58259117399984,1.1941715220000333,148.77691664899976
3.1805050373077393,0.5964728593826294,3.776978015899658,3.235022783279419,6,120,48,1363,1363,8,147.58259117399984,1.1941715220000333,148.77691952899977
2.9990298748016357,0.6872026920318604,3.686232566833496,3.1959214210510254,7,140,56,1580,1580,1,152.97860819499965,1.126200331000291,154.10484409899982
3.129359722137451,0.6412308812141418,3.7705905437469482,3.2194714546203613,7,140,56,1580,1580,2,152.97860819499965,1.126200331000291,154.10485165299997
3.29109525680542,0.6439124941825867,3.9350078105926514,3.2584896087646484,7,140,56,1580,1580,3,152.97860819499965,1.126200331000291,154.10485440799948
3.099152088165283,0.5560330748558044,3.6551852226257324,3.2520689964294434,7,140,56,1580,1580,4,152.97860819499965,1.126200331000291,154.10485690299993
2.9971859455108643,0.7267467975616455,3.7239327430725098,3.1659607887268066,7,140,56,1580,1580,5,152.97860819499965,1.126200331000291,154.10485879599946
3.118861675262451,0.8714016675949097,3.9902634620666504,3.17358136177063,7,140,56,1580,1580,6,152.97860819499965,1.126200331000291,154.10486073999982
3.105069398880005,0.734103262424469,3.839172601699829,3.164123296737671,7,140,56,1580,1580,7,152.97860819499965,1.126200331000291,154.10486251299972
3.1825008392333984,0.7619364857673645,3.944437265396118,3.218426465988159,7,140,56,1580,1580,8,152.97860819499965,1.126200331000291,154.10486399599995
3.050808906555176,0.5690494775772095,3.6198582649230957,3.202361583709717,8,160,64,1776,1776,1,107.88240892500016,1.2086069710003358,109.09115424999982
2.9259793758392334,0.6825085878372192,3.608488082885742,3.142296075820923,8,160,64,1776,1776,2,107.88240892500016,1.2086069710003358,109.0911622069998
3.247793674468994,0.8265319466590881,4.0743255615234375,3.20150089263916,8,160,64,1776,1776,3,107.88240892500016,1.2086069710003358,109.0911665550002
3.0491526126861572,0.7092196941375732,3.7583723068237305,3.2215819358825684,8,160,64,1776,1776,4,107.88240892500016,1.2086069710003358,109.09116993299995
3.016231060028076,0.6850342750549316,3.701265335083008,3.1438848972320557,8,160,64,1776,1776,5,107.88240892500016,1.2086069710003358,109.09117303200037
2.948307991027832,0.4095913767814636,3.3578994274139404,3.1812362670898438,8,160,64,1776,1776,6,107.88240892500016,1.2086069710003358,109.09117591100039
3.0631237030029297,0.6083236336708069,3.671447277069092,3.200073003768921,8,160,64,1776,1776,7,107.88240892500016,1.2086069710003358,109.09117892900031
3.03987193107605,0.7253885269165039,3.7652604579925537,3.163393020629883,8,160,64,1776,1776,8,107.88240892500016,1.2086069710003358,109.09118174800005
2.77204966545105,0.7097266912460327,3.481776237487793,3.0976061820983887,9,180,72,1959,1959,1,95.37132748099975,1.1381785879993913,96.50953552300052
2.822876214981079,0.652148962020874,3.475025177001953,3.088991165161133,9,180,72,1959,1959,2,95.37132748099975,1.1381785879993913,96.50954097900012
3.0187785625457764,0.6635028719902039,3.682281494140625,3.192185401916504,9,180,72,1959,1959,3,95.37132748099975,1.1381785879993913,96.50954371800071
2.9251556396484375,0.7663418054580688,3.691497325897217,3.0784220695495605,9,180,72,1959,1959,4,95.37132748099975,1.1381785879993913,96.50954570700014
2.8351190090179443,0.7505195140838623,3.5856385231018066,2.986311435699463,9,180,72,1959,1959,5,95.37132748099975,1.1381785879993913,96.50954725600059
2.8611040115356445,0.6477123498916626,3.5088162422180176,2.9590656757354736,9,180,72,1959,1959,6,95.37132748099975,1.1381785879993913,96.50954875500065
2.879039764404297,0.5046647191047668,3.383704423904419,3.0257763862609863,9,180,72,1959,1959,7,95.37132748099975,1.1381785879993913,96.50955056400016
2.957111120223999,0.747063934803009,3.7041749954223633,3.0111711025238037,9,180,72,1959,1959,8,95.37132748099975,1.1381785879993913,96.50955210300071
2.891846179962158,0.813357949256897,3.7052040100097656,2.9742612838745117,10,200,80,2149,2149,1,110.8331615549996,0.984375340999577,111.81773548400088
2.891411542892456,0.710246205329895,3.6016578674316406,3.03597092628479,10,200,80,2149,2149,2,110.8331615549996,0.984375340999577,111.81774224500077
2.9794158935546875,0.7235208749771118,3.7029366493225098,3.00238037109375,10,200,80,2149,2149,3,110.8331615549996,0.984375340999577,111.81774521200077
2.8030548095703125,0.6017001867294312,3.404755115509033,3.0228774547576904,10,200,80,2149,2149,4,110.8331615549996,0.984375340999577,111.81774833000054
2.8024518489837646,0.7594550251960754,3.5619068145751953,2.9939794540405273,10,200,80,2149,2149,5,110.8331615549996,0.984375340999577,111.81775008600016
2.6842129230499268,0.5134264230728149,3.1976394653320312,2.921229362487793,10,200,80,2149,2149,6,110.8331615549996,0.984375340999577,111.8177518020002
2.725959300994873,0.5744385719299316,3.3003978729248047,2.8452394008636475,10,200,80,2149,2149,7,110.8331615549996,0.984375340999577,111.81775347700022
2.898803234100342,0.6409952640533447,3.5397984981536865,2.8979880809783936,10,200,80,2149,2149,8,110.8331615549996,0.984375340999577,111.81775500100048
2.8646607398986816,0.5280455350875854,3.3927063941955566,2.8505678176879883,11,220,88,2316,2316,1,53.762940157999765,0.8316910699995788,54.594659204999516
3.0135157108306885,0.414331316947937,3.427846908569336,2.985968589782715,11,220,88,2316,2316,2,53.762940157999765,0.8316910699995788,54.59466505
2.9017105102539062,0.6492270827293396,3.5509376525878906,2.880276679992676,11,220,88,2316,2316,3,53.762940157999765,0.8316910699995788,54.594668108000405
2.7993321418762207,0.49862346053123474,3.2979555130004883,2.8949975967407227,11,220,88,2316,2316,4,53.762940157999765,0.8316910699995788,54.59467068599952
2.7597312927246094,0.7307364344596863,3.4904677867889404,2.902522087097168,11,220,88,2316,2316,5,53.762940157999765,0.8316910699995788,54.59467295400009
2.8416354656219482,0.6846662163734436,3.526301622390747,2.918787956237793,11,220,88,2316,2316,6,53.762940157999765,0.8316910699995788,54.594674863000364
2.6537182331085205,0.5328644514083862,3.186582565307617,2.9455952644348145,11,220,88,2316,2316,7,53.762940157999765,0.8316910699995788,54.59467677199973
2.7242133617401123,0.6154483556747437,3.3396615982055664,2.9086785316467285,11,220,88,2316,2316,8,53.762940157999765,0.8316910699995788,54.59467874999973
2.65584135055542,0.780317485332489,3.4361588954925537,2.86386775970459,12,240,96,2483,2483,1,47.81207671300035,1.0562485009995726,48.868352348999906
2.7300913333892822,0.6076202392578125,3.3377115726470947,2.8530826568603516,12,240,96,2483,2483,2,47.81207671300035,1.0562485009995726,48.868358216999695
2.910885810852051,0.48624467849731445,3.3971304893493652,3.0055601596832275,12,240,96,2483,2483,3,47.81207671300035,1.0562485009995726,48.86836089600001
2.661655902862549,0.656495988368988,3.3181519508361816,2.851898670196533,12,240,96,2483,2483,4,47.81207671300035,1.0562485009995726,48.86836279199997
2.72798228263855,0.7128240466117859,3.4408063888549805,2.7962210178375244,12,240,96,2483,2483,5,47.81207671300035,1.0562485009995726,48.86836446699999
2.709859609603882,0.8158460259437561,3.525705575942993,2.7054882049560547,12,240,96,2483,2483,6,47.81207671300035,1.0562485009995726,48.8683662630001
2.729273796081543,0.7401102185249329,3.469383955001831,2.8512470722198486,12,240,96,2483,2483,7,47.81207671300035,1.0562485009995726,48.868367877999844
2.724623680114746,0.4471439719200134,3.1717677116394043,2.8951995372772217,12,240,96,2483,2483,8,47.81207671300035,1.0562485009995726,48.86836951300029
2.4373836517333984,0.5819301605224609,3.0193138122558594,2.7867274284362793,13,260,104,2645,2645,1,41.3603525919998,0.9259370079998916,42.2863210229998
2.6080455780029297,0.5863426923751831,3.1943883895874023,2.8651366233825684,13,260,104,2645,2645,2,41.3603525919998,0.9259370079998916,42.28633029199955
2.7960925102233887,0.6635316014289856,3.4596240520477295,2.6339926719665527,13,260,104,2645,2645,3,41.3603525919998,0.9259370079998916,42.28633438199995
2.5663816928863525,0.4607788920402527,3.02716064453125,2.768223762512207,13,260,104,2645,2645,4,41.3603525919998,0.9259370079998916,42.286337881999316
2.666858196258545,0.5562694072723389,3.223127603530884,2.6397018432617188,13,260,104,2645,2645,5,41.3603525919998,0.9259370079998916,42.28634029099976
2.5904061794281006,0.7088145017623901,3.299220561981201,2.683241605758667,13,260,104,2645,2645,6,41.3603525919998,0.9259370079998916,42.286342710999634
2.3300933837890625,0.6557236313819885,2.9858169555664062,2.5914320945739746,13,260,104,2645,2645,7,41.3603525919998,0.9259370079998916,42.28634506099934
2.6588938236236572,0.5261118412017822,3.1850056648254395,2.8239567279815674,13,260,104,2645,2645,8,41.3603525919998,0.9259370079998916,42.28634716099987
2.7472424507141113,0.6177809238433838,3.365023374557495,2.640932083129883,14,280,112,2807,2807,1,41.82291175000046,0.8826921939999011,42.705636904999665
2.9600377082824707,0.6235223412513733,3.583559989929199,2.9326326847076416,14,280,112,2807,2807,2,41.82291175000046,0.8826921939999011,42.70564308899975
2.656482696533203,0.6191771030426025,3.2756597995758057,2.7093873023986816,14,280,112,2807,2807,3,41.82291175000046,0.8826921939999011,42.70564542700049
2.5843071937561035,0.6394466161727905,3.2237539291381836,2.734828472137451,14,280,112,2807,2807,4,41.82291175000046,0.8826921939999011,42.70564708599977
2.5822982788085938,0.7274728417396545,3.3097710609436035,2.545103073120117,14,280,112,2807,2807,5,41.82291175000046,0.8826921939999011,42.70564860400009
2.6500585079193115,0.6101803779602051,3.2602388858795166,2.7763264179229736,14,280,112,2807,2807,6,41.82291175000046,0.8826921939999011,42.70565024300049
2.5618174076080322,0.5716069936752319,3.1334242820739746,2.602560043334961,14,280,112,2807,2807,7,41.82291175000046,0.8826921939999011,42.70565196100051
2.5771312713623047,0.7085726857185364,3.2857038974761963,2.5884969234466553,14,280,112,2807,2807,8,41.82291175000046,0.8826921939999011,42.70565374000034
2.59236478805542,0.4474513530731201,3.03981614112854,2.6550843715667725,15,300,120,2966,2966,1,44.167444998000065,0.9716740129997561,45.13914691500031
2.335089683532715,0.5341827869415283,2.869272470474243,2.535736322402954,15,300,120,2966,2966,2,44.167444998000065,0.9716740129997561,45.13915267199991
2.4265377521514893,0.632412314414978,3.0589499473571777,2.679457426071167,15,300,120,2966,2966,3,44.167444998000065,0.9716740129997561,45.13915593100046
2.35337495803833,0.7610169053077698,3.114391803741455,2.4717202186584473,15,300,120,2966,2966,4,44.167444998000065,0.9716740129997561,45.13915812800042
2.39359712600708,0.5464949607849121,2.940092086791992,2.4609696865081787,15,300,120,2966,2966,5,44.167444998000065,0.9716740129997561,45.139159731999825
2.6980738639831543,0.4732275605201721,3.1713013648986816,2.6477041244506836,15,300,120,2966,2966,6,44.167444998000065,0.9716740129997561,45.139161477000016
2.526320695877075,0.6476728916168213,3.1739935874938965,2.4560208320617676,15,300,120,2966,2966,7,44.167444998000065,0.9716740129997561,45.1391633330004
2.4671521186828613,0.6541415452957153,3.121293544769287,2.4294445514678955,15,300,120,2966,2966,8,44.167444998000065,0.9716740129997561,45.13916515799974
2.345614194869995,0.5648294687271118,2.9104437828063965,2.5157415866851807,16,320,128,3124,3124,1,69.01716662700073,0.9637446540000383,69.98094818999925
2.6345314979553223,0.4694463312625885,3.103977918624878,2.6573259830474854,16,320,128,3124,3124,2,69.01716662700073,0.9637446540000383,69.98095682999974
2.462702989578247,0.7392221093177795,3.201925039291382,2.478632688522339,16,320,128,3124,3124,3,69.01716662700073,0.9637446540000383,69.98096140599955
2.595214366912842,0.5699310898780823,3.1651453971862793,2.6214330196380615,16,320,128,3124,3124,4,69.01716662700073,0.9637446540000383,69.98096483999961
2.697593927383423,0.5249572992324829,3.2225513458251953,2.630873680114746,16,320,128,3124,3124,5,69.01716662700073,0.9637446540000383,69.98096735299987
2.4253315925598145,0.5733113288879395,2.998642921447754,2.6027021408081055,16,320,128,3124,3124,6,69.01716662700073,0.9637446540000383,69.98096998599976
2.4053075313568115,0.5886147618293762,2.993922233581543,2.514634847640991,16,320,128,3124,3124,7,69.01716662700073,0.9637446540000383,69.98097235899968
2.6100058555603027,0.5700347423553467,3.1800405979156494,2.5154120922088623,16,320,128,3124,3124,8,69.01716662700073,0.9637446540000383,69.9809747119998
2.547430992126465,0.48866063356399536,3.0360915660858154,2.5748558044433594,17,340,136,3294,3294,1,97.31401932999961,1.3923916359999566,98.70644924800035
2.3723196983337402,0.5937942266464233,2.966114044189453,2.4704959392547607,17,340,136,3294,3294,2,97.31401932999961,1.3923916359999566,98.7064573130001
2.315315008163452,0.5408755540847778,2.8561906814575195,2.2805063724517822,17,340,136,3294,3294,3,97.31401932999961,1.3923916359999566,98.70646077499987
2.4405128955841064,0.5021822452545166,2.942695140838623,2.476796865463257,17,340,136,3294,3294,4,97.31401932999961,1.3923916359999566,98.706463816
2.2379696369171143,0.5913240909576416,2.829293727874756,2.2903990745544434,17,340,136,3294,3294,5,97.31401932999961,1.3923916359999566,98.70646633800061
2.3862574100494385,0.6991903781890869,3.0854477882385254,2.4024548530578613,17,340,136,3294,3294,6,97.31401932999961,1.3923916359999566,98.70646898999985
2.374889850616455,0.5750733017921448,2.949963092803955,2.4044482707977295,17,340,136,3294,3294,7,97.31401932999961,1.3923916359999566,98.70647160099998
2.3959741592407227,0.41921180486679077,2.815186023712158,2.2872204780578613,17,340,136,3294,3294,8,97.31401932999961,1.3923916359999566,98.70647420299974
2.5227720737457275,0.4217400848865509,2.944512128829956,2.2811381816864014,18,360,144,3454,3454,1,67.84539817299992,1.1067735699998593,68.95221124599993
2.47568416595459,0.6258018612861633,3.1014859676361084,2.531984567642212,18,360,144,3454,3454,2,67.84539817299992,1.1067735699998593,68.95221870600017
2.4460155963897705,0.6509245038032532,3.096940040588379,2.4905903339385986,18,360,144,3454,3454,3,67.84539817299992,1.1067735699998593,68.95222229699993
2.659438371658325,0.5923404097557068,3.2517788410186768,2.676180601119995,18,360,144,3454,3454,4,67.84539817299992,1.1067735699998593,68.95222550700055
2.6404049396514893,0.5197154879570007,3.1601204872131348,2.806385040283203,18,360,144,3454,3454,5,67.84539817299992,1.1067735699998593,68.95222850699975
2.687411069869995,0.6801601648330688,3.3675713539123535,2.742077589035034,18,360,144,3454,3454,6,67.84539817299992,1.1067735699998593,68.95223152700055
2.5719265937805176,0.39386358857154846,2.965790271759033,2.7280197143554688,18,360,144,3454,3454,7,67.84539817299992,1.1067735699998593,68.95223405700017
2.457005739212036,0.356493204832077,2.8134989738464355,2.6745052337646484,18,360,144,3454,3454,8,67.84539817299992,1.1067735699998593,68.95223663700017
2.276597499847412,0.5809143781661987,2.8575119972229004,2.604511022567749,19,380,152,3628,3628,1,64.33925580100004,1.0784878730000855,65.4177786170003
2.3195371627807617,0.5433266162872314,2.862863779067993,2.374016761779785,19,380,152,3628,3628,2,64.33925580100004,1.0784878730000855,65.41778622100082
2.4133031368255615,0.5209935903549194,2.9342966079711914,2.514554738998413,19,380,152,3628,3628,3,64.33925580100004,1.0784878730000855,65.41779071700057
2.2348148822784424,0.6496056914329529,2.88442063331604,2.266247510910034,19,380,152,3628,3628,4,64.33925580100004,1.0784878730000855,65.41779954000049
2.534196376800537,0.6913992762565613,3.225595712661743,2.420355796813965,19,380,152,3628,3628,5,64.33925580100004,1.0784878730000855,65.41780415600078
2.360548496246338,0.45507729053497314,2.8156256675720215,2.304576873779297,19,380,152,3628,3628,6,64.33925580100004,1.0784878730000855,65.41780787300013
2.542494773864746,0.5399681329727173,3.082462787628174,2.5008065700531006,19,380,152,3628,3628,7,64.33925580100004,1.0784878730000855,65.4178112110003
2.472350597381592,0.49739328026771545,2.9697439670562744,2.416795015335083,19,380,152,3628,3628,8,64.33925580100004,1.0784878730000855,65.41781395900034
2.2135941982269287,0.5453037023544312,2.7588977813720703,2.365382671356201,20,400,160,3825,3825,1,81.0749607380003,1.4487956370003303,82.5238990480002
2.464846611022949,0.7147725820541382,3.179619312286377,2.3254683017730713,20,400,160,3825,3825,2,81.0749607380003,1.4487956370003303,82.52390699099942
2.426846504211426,0.40039771795272827,2.827244281768799,2.358238697052002,20,400,160,3825,3825,3,81.0749607380003,1.4487956370003303,82.52391094199993
2.2075700759887695,0.5563393831253052,2.763909339904785,2.2047312259674072,20,400,160,3825,3825,4,81.0749607380003,1.4487956370003303,82.52391361299942
2.3785524368286133,0.8627085089683533,3.2412610054016113,2.557992696762085,20,400,160,3825,3825,5,81.0749607380003,1.4487956370003303,82.52391616299974
2.513270139694214,0.8440997004508972,3.357369899749756,2.4525582790374756,20,400,160,3825,3825,6,81.0749607380003,1.4487956370003303,82.52391882399934
2.2794947624206543,0.444990336894989,2.724485158920288,2.403883457183838,20,400,160,3825,3825,7,81.0749607380003,1.4487956370003303,82.52392162500018
2.2256195545196533,0.5684245824813843,2.794044017791748,2.42938494682312,20,400,160,3825,3825,8,81.0749607380003,1.4487956370003303,82.52392408600008
2.276066541671753,0.44576042890548706,2.7218270301818848,2.341242551803589,21,420,168,3992,3992,1,63.94395507900026,1.0111865999997462,64.95517562499936
2.335857391357422,0.47486865520477295,2.8107261657714844,2.384800672531128,21,420,168,3992,3992,2,63.94395507900026,1.0111865999997462,64.95518195499972
2.221813678741455,0.412467896938324,2.634281635284424,2.355036497116089,21,420,168,3992,3992,3,63.94395507900026,1.0111865999997462,64.95518481899944
2.283067464828491,0.6009612679481506,2.884028673171997,2.4065332412719727,21,420,168,3992,3992,4,63.94395507900026,1.0111865999997462,64.95518718999938
2.4106733798980713,0.44841939210891724,2.8590927124023438,2.446148157119751,21,420,168,3992,3992,5,63.94395507900026,1.0111865999997462,64.95518916899982
2.535266637802124,0.5327526330947876,3.068019390106201,2.388561964035034,21,420,168,3992,3992,6,63.94395507900026,1.0111865999997462,64.95519113899991
2.5231118202209473,0.5976842045783997,3.120795965194702,2.530618190765381,21,420,168,3992,3992,7,63.94395507900026,1.0111865999997462,64.9551929169993
2.279242753982544,0.46463820338249207,2.7438809871673584,2.251110076904297,21,420,168,3992,3992,8,63.94395507900026,1.0111865999997462,64.9551947559994
2.396183490753174,0.7138833403587341,3.1100668907165527,2.461634635925293,22,440,176,4164,4164,1,100.66740877499979,1.1940234929998041,101.86147167699983
2.3201560974121094,0.5688982009887695,2.889054298400879,2.4559292793273926,22,440,176,4164,4164,2,100.66740877499979,1.1940234929998041,101.86148284499995
2.4647016525268555,0.4749206006526947,2.939622163772583,2.3847529888153076,22,440,176,4164,4164,3,100.66740877499979,1.1940234929998041,101.86148830900038
2.122565269470215,0.3311624526977539,2.4537277221679688,2.211221933364868,22,440,176,4164,4164,4,100.66740877499979,1.1940234929998041,101.86149188699983
2.2443976402282715,0.6015357375144958,2.845933437347412,2.3891496658325195,22,440,176,4164,4164,5,100.66740877499979,1.1940234929998041,101.86149526600002
2.650282859802246,0.46684953570365906,3.1171324253082275,2.4804742336273193,22,440,176,4164,4164,6,100.66740877499979,1.1940234929998041,101.8614996870001
2.2434749603271484,0.3876643478870392,2.6311392784118652,2.253002166748047,22,440,176,4164,4164,7,100.66740877499979,1.1940234929998041,101.86150365699996
2.4860830307006836,0.46387535333633423,2.949958324432373,2.5394577980041504,22,440,176,4164,4164,8,100.66740877499979,1.1940234929998041,101.86150710600032
2.552443027496338,0.5518333911895752,3.104276418685913,2.4192278385162354,23,460,184,4345,4345,1,81.76826560099926,2.2025225889992726,83.97083466899949
2.445106267929077,0.49947476387023926,2.9445810317993164,2.4247212409973145,23,460,184,4345,4345,2,81.76826560099926,2.2025225889992726,83.97084392899978
2.2751946449279785,0.4594847559928894,2.7346794605255127,2.308594226837158,23,460,184,4345,4345,3,81.76826560099926,2.2025225889992726,83.97084843399989
2.2823398113250732,0.5343321561813354,2.816671848297119,2.3458664417266846,23,460,184,4345,4345,4,81.76826560099926,2.2025225889992726,83.97085147100006
2.128507137298584,0.4305877387523651,2.5590949058532715,2.2891433238983154,23,460,184,4345,4345,5,81.76826560099926,2.2025225889992726,83.97085375899951
2.445746898651123,0.3884621560573578,2.8342089653015137,2.4115374088287354,23,460,184,4345,4345,6,81.76826560099926,2.2025225889992726,83.9708568850001
2.551750898361206,0.7832997441291809,3.335050582885742,2.511385917663574,23,460,184,4345,4345,7,81.76826560099926,2.2025225889992726,83.9708597230001
2.4650375843048096,0.46016019582748413,2.9251978397369385,2.6084742546081543,23,460,184,4345,4345,8,81.76826560099926,2.2025225889992726,83.97086208000019
2.2836732864379883,0.3520161509513855,2.6356894969940186,2.2036495208740234,24,480,192,4505,4505,1,92.84429077999994,1.262316706999627,94.10671030199956
2.3021717071533203,0.2142636924982071,2.516435384750366,2.4473280906677246,24,480,192,4505,4505,2,92.84429077999994,1.262316706999627,94.10671596999964
2.290766954421997,0.41498202085494995,2.705749034881592,2.329888105392456,24,480,192,4505,4505,3,92.84429077999994,1.262316706999627,94.1067186780001
2.2514231204986572,0.7743058204650879,3.025728940963745,2.2826788425445557,24,480,192,4505,4505,4,92.84429077999994,1.262316706999627,94.10672079699998
